Atlanta Hawks,Portland Trail Blazers,2015-12-21 08:00:00,0,Local
Charlotte Hornets,Atlanta Hawks,2016-01-13 07:00:00,0,Local
Atlanta Hawks,Orlando Magic,2016-01-18 05:00:00,1,NBATV
Portland Trail Blazers,Atlanta Hawks,2016-01-20 10:30:00,1,ESPN
Denver Nuggets,Atlanta Hawks,2016-01-25 09:00:00,0,Local
Miami Heat,Atlanta Hawks,2016-01-31 06:00:00,0,Local
Orlando Magic,Atlanta Hawks,2016-02-07 01:00:00,0,Local
Atlanta Hawks,Orlando Magic,2016-02-08 08:00:00,0,Local
Atlanta Hawks,Miami Heat,2016-02-19 08:00:00,0,Local
Atlanta Hawks,Charlotte Hornets,2016-02-28 03:30:00,0,Local
Utah Jazz,Atlanta Hawks,2016-03-08 09:00:00,0,Local
Atlanta Hawks,Denver Nuggets,2016-03-17 08:00:00,0,Local
Atlanta Hawks,Washington Wizards,2016-03-21 08:00:00,0,Local
Washington Wizards,Atlanta Hawks,2016-03-23 07:00:00,0,Local
Washington Wizards,Atlanta Hawks,2016-04-13 08:00:00,0,Local
Miami Heat,Charlotte Hornets,2015-10-28 07:30:00,0,Local
Minnesota Timberwolves,Charlotte Hornets,2015-11-10 08:00:00,0,Local
Charlotte Hornets,Portland Trail Blazers,2015-11-15 05:00:00,0,Local
Charlotte Hornets,Washington Wizards,2015-11-25 07:00:00,0,Local
Charlotte Hornets,Miami Heat,2015-12-09 07:00:00,0,Local
Orlando Magic,Charlotte Hornets,2015-12-16 07:00:00,0,Local
Washington Wizards,Charlotte Hornets,2015-12-19 07:00:00,1,NBATV
Charlotte Hornets,Oklahoma City Thunder,2016-01-02 07:00:00,0,Local
Denver Nuggets,Charlotte Hornets,2016-01-10 08:00:00,1,NBATV
Charlotte Hornets,Utah Jazz,2016-01-18 02:00:00,0,Local
Oklahoma City Thunder,Charlotte Hornets,2016-01-20 08:00:00,0,Local
Orlando Magic,Charlotte Hornets,2016-01-22 07:00:00,0,Local
Utah Jazz,Charlotte Hornets,2016-01-27 09:00:00,0,Local
Portland Trail Blazers,Charlotte Hornets,2016-01-29 10:00:00,0,Local
Charlotte Hornets,Miami Heat,2016-02-05 07:00:00,0,Local
Charlotte Hornets,Washington Wizards,2016-02-06 07:00:00,0,Local
Charlotte Hornets,Minnesota Timberwolves,2016-03-07 07:00:00,0,Local
Charlotte Hornets,Orlando Magic,2016-03-16 07:00:00,0,Local
Miami Heat,Charlotte Hornets,2016-03-17 07:30:00,0,Local
Charlotte Hornets,Denver Nuggets,2016-03-19 06:00:00,0,Local
Washington Wizards,Charlotte Hornets,2016-04-10 01:00:00,1,NBATV
Charlotte Hornets,Orlando Magic,2016-04-13 08:00:00,1,ESPN
Minnesota Timberwolves,Miami Heat,2015-11-05 08:00:00,0,Local
Miami Heat,Utah Jazz,2015-11-12 07:30:00,0,Local
Miami Heat,Minnesota Timberwolves,2015-11-17 07:30:00,0,Local
Miami Heat,Oklahoma City Thunder,2015-12-03 07:00:00,1,TNT
Miami Heat,Washington Wizards,2015-12-07 07:30:00,0,Local
Miami Heat,Portland Trail Blazers,2015-12-20 01:00:00,0,Local
Orlando Magic,Miami Heat,2015-12-26 07:00:00,0,Local
Washington Wizards,Miami Heat,2016-01-03 06:00:00,0,Local
Utah Jazz,Miami Heat,2016-01-09 09:00:00,0,Local
Denver Nuggets,Miami Heat,2016-01-15 09:00:00,0,Local
Oklahoma City Thunder,Miami Heat,2016-01-17 07:00:00,0,Local
Washington Wizards,Miami Heat,2016-01-20 07:00:00,0,Local
Miami Heat,Washington Wizards,2016-02-20 07:30:00,0,Local
Miami Heat,Denver Nuggets,2016-03-14 07:30:00,0,Local
Miami Heat,Orlando Magic,2016-03-25 07:30:00,0,Local
Portland Trail Blazers,Miami Heat,2016-04-02 10:00:00,0,Local
Orlando Magic,Miami Heat,2016-04-08 07:00:00,0,Local
Miami Heat,Orlando Magic,2016-04-10 06:00:00,0,Local
Orlando Magic,Washington Wizards,2015-10-28 07:00:00,0,Local
Orlando Magic,Oklahoma City Thunder,2015-10-30 07:00:00,0,Local
Orlando Magic,Utah Jazz,2015-11-13 07:00:00,0,Local
Washington Wizards,Orlando Magic,2015-11-14 07:00:00,0,Local
Orlando Magic,Minnesota Timberwolves,2015-11-18 07:00:00,0,Local
Minnesota Timberwolves,Orlando Magic,2015-12-01 08:00:00,0,Local
Utah Jazz,Orlando Magic,2015-12-03 09:00:00,0,Local
Denver Nuggets,Orlando Magic,2015-12-08 09:00:00,0,Local
Orlando Magic,Portland Trail Blazers,2015-12-18 07:00:00,0,Local
Washington Wizards,Orlando Magic,2016-01-01 07:00:00,0,Local
Orlando Magic,Washington Wizards,2016-01-09 07:00:00,0,Local
Oklahoma City Thunder,Orlando Magic,2016-02-03 08:00:00,0,Local
Portland Trail Blazers,Orlando Magic,2016-03-12 10:30:00,0,Local
Orlando Magic,Denver Nuggets,2016-03-15 07:00:00,0,Local
Washington Wizards,Oklahoma City Thunder,2015-11-10 07:00:00,1,NBATV
Washington Wizards,Portland Trail Blazers,2016-01-18 02:00:00,0,Local
Washington Wizards,Utah Jazz,2016-01-23 06:30:00,0,Local
Washington Wizards,Denver Nuggets,2016-01-28 07:00:00,0,Local
Oklahoma City Thunder,Washington Wizards,2016-02-01 08:00:00,0,Local
Minnesota Timberwolves,Washington Wizards,2016-03-02 08:00:00,0,Local
Portland Trail Blazers,Washington Wizards,2016-03-08 10:00:00,0,Local
Utah Jazz,Washington Wizards,2016-03-11 09:00:00,0,Local
Denver Nuggets,Washington Wizards,2016-03-12 09:30:00,0,Local
Washington Wizards,Minnesota Timberwolves,2016-03-25 07:00:00,0,Local
Denver Nuggets,Minnesota Timberwolves,2015-10-30 09:00:00,0,Local
Oklahoma City Thunder,Denver Nuggets,2015-11-01 07:00:00,0,Local
Denver Nuggets,Utah Jazz,2015-11-05 09:00:00,0,Local
Denver Nuggets,Portland Trail Blazers,2015-11-09 09:00:00,0,Local
Denver Nuggets,Minnesota Timberwolves,2015-12-11 09:00:00,0,Local
Minnesota Timberwolves,Denver Nuggets,2015-12-15 08:00:00,1,NBATV
Utah Jazz,Denver Nuggets,2015-12-18 09:00:00,0,Local
Oklahoma City Thunder,Denver Nuggets,2015-12-27 07:00:00,0,Local
Portland Trail Blazers,Denver Nuggets,2015-12-30 10:00:00,1,NBATV
Denver Nuggets,Portland Trail Blazers,2016-01-03 09:00:00,0,Local
Minnesota Timberwolves,Denver Nuggets,2016-01-06 08:00:00,0,Local
Denver Nuggets,Oklahoma City Thunder,2016-01-19 09:00:00,0,Local
Utah Jazz,Denver Nuggets,2016-02-03 09:00:00,0,Local
Denver Nuggets,Oklahoma City Thunder,2016-04-05 09:00:00,0,Local
Denver Nuggets,Utah Jazz,2016-04-10 05:00:00,0,Local
Portland Trail Blazers,Denver Nuggets,2016-04-13 10:30:00,0,Local
Minnesota Timberwolves,Portland Trail Blazers,2015-11-02 08:00:00,0,Local
Minnesota Timberwolves,Portland Trail Blazers,2015-12-05 08:00:00,0,Local
Minnesota Timberwolves,Utah Jazz,2015-12-30 08:00:00,0,Local
Minnesota Timberwolves,Oklahoma City Thunder,2016-01-12 08:00:00,0,Local
Oklahoma City Thunder,Minnesota Timberwolves,2016-01-15 07:00:00,1,ESPN
Minnesota Timberwolves,Oklahoma City Thunder,2016-01-27 08:00:00,0,Local
Utah Jazz,Minnesota Timberwolves,2016-01-29 09:00:00,0,Local
Portland Trail Blazers,Minnesota Timberwolves,2016-01-31 09:00:00,1,NBATV
Oklahoma City Thunder,Minnesota Timberwolves,2016-03-11 08:00:00,0,Local
Minnesota Timberwolves,Utah Jazz,2016-03-26 08:00:00,0,Local
Utah Jazz,Minnesota Timberwolves,2016-04-01 09:00:00,0,Local
Portland Trail Blazers,Minnesota Timberwolves,2016-04-09 10:30:00,0,Local
Utah Jazz,Oklahoma City Thunder,2015-11-23 09:00:00,0,Local
Utah Jazz,Oklahoma City Thunder,2015-12-11 09:00:00,0,Local
Oklahoma City Thunder,Utah Jazz,2015-12-13 07:00:00,0,Local
Oklahoma City Thunder,Portland Trail Blazers,2015-12-16 08:00:00,0,Local
Portland Trail Blazers,Oklahoma City Thunder,2016-01-10 09:00:00,0,Local
Oklahoma City Thunder,Portland Trail Blazers,2016-03-14 08:00:00,0,Local
Oklahoma City Thunder,Utah Jazz,2016-03-24 08:00:00,0,Local
Portland Trail Blazers,Oklahoma City Thunder,2016-04-06 10:00:00,0,Local
Utah Jazz,Portland Trail Blazers,2015-11-04 09:00:00,0,Local
Utah Jazz,Portland Trail Blazers,2015-12-31 09:00:00,0,Local
Portland Trail Blazers,Utah Jazz,2016-01-13 10:00:00,0,Local
Portland Trail Blazers,Utah Jazz,2016-02-21 09:00:00,0,Local
